Line #,Key,en Version,ka Translation
298,ka.mongoid.hints.time_series.category_ids,Assign the time series to one or more categories,აირჩიეთ პერიოდული შედარების ერთი ან მეტი კატეგორია
299,ka.mongoid.hints.time_series.country_ids,Select which country(s) the dataset data represents,Select which country(s) the dataset data represents
300,ka.mongoid.hints.time_series.permalink,"An abbreviated name of the time series that you want to appear in the URL (e.g., 'wms' for 'Welfare Monitoring Survey'). All special characters will be automatically removed.","პერიოდული შედარების შემოკლებული სახელი, რომელიც გსურთ, რომ გამოჩნდეს URL-ში (მაგალითად, 'wms', რომელიც გულისხმობს 'Welfare Monitoring Survey'). ყველა სპეციალური სიმბოლოების ავტომატურად წაიშლება."
301,ka.mongoid.hints.time_series.license_title,The title of the license,The title of the license
302,ka.mongoid.hints.time_series.license_description,A brief description of the license,A brief description of the license
303,ka.mongoid.hints.time_series.license_url,A URL to webpage that has more information about the license,A URL to webpage that has more information about the license
304,ka.mongoid.hints.time_series_dataset.dataset_id,Select the dataset to add to this time series,აირჩიეთ მონაცემთა ცხრილი რათა დაამატოთ პერიოდულ შედარებაში
305,ka.mongoid.hints.time_series_dataset.title,"The text that will represent this data set in the time series, most likely a time indicator. For example, if your dataset is from 2015, you could enter 2015; or if it is from January 2015, you can enter January 2015.","პერიოდულ შედარებაში ეს ტექსტი წარმოადგენ მონაცემთა ცხრილს, სავარაუდოდ დროის ინდიკატორს. მაგალითად, თუ თქვენი მონაცემთა ცხრილი არის 2015 წლიდან, თქვენ ჩაწერთ 2015 წელს, ან თუ ის იქნება 2015 წლის იანვრიდან, თქვენ ჩაწერთ 2015 წლის იანვარს."
306,ka.mongoid.hints.time_series_dataset.sort_order,The order the datasets should appear in the time series,პერიოდული შედარებაში უნდა გამოჩნდეს მონაცემთა ცხრილის თანმიმდევრობა
307,ka.mongoid.hints.time_series_question.code,The code of the question as you want it to appear in the time series,კითხვის კოდი რომლის გამოჩენაც გსურთ პერიოდული შედარებაში
308,ka.mongoid.hints.time_series_question.text,The text of the question as you want it to appear in the time series,"კითხვის ტექსტი, რომლის გამოჩენაც გსურთ პერიოდული შედარებაში"
309,ka.mongoid.hints.time_series_question.notes,Any special notes about the question,რაიმე სპეციალური შენიშვნა კითხვასთან დაკავშრებით
310,ka.mongoid.hints.time_series_group.title,The group name will appear in the codebook and on the explore page in the question drop-down lists,The group name will appear in the codebook and on the explore page in the question drop-down lists
311,ka.mongoid.hints.time_series_group.description,"The group description will appear in the codebook, on the explore page in the question drop-down lists and the chart titles, if desired.","The group description will appear in the codebook, on the explore page in the question drop-down lists and the chart titles, if desired."
312,ka.mongoid.hints.time_series_group.include_in_charts,"If selected, the group description will appear in the title of the charts. The Description will then be required.","If selected, the group description will appear in the title of the charts. The Description will then be required."
313,ka.mongoid.hints.time_series_group.codes,Select the questions that belong in this group,Select the questions that belong in this group
314,ka.mongoid.hints.time_series_group.parent_id,Use this to indicate that this group belongs to another group,Use this to indicate that this group belongs to another group
315,ka.mongoid.hints.time_series_weight.dataset_id,The dataset that contains the question with the weight values,The dataset that contains the question with the weight values
316,ka.mongoid.hints.time_series_weight.code,The question that contains the weight values,The question that contains the weight values
317,ka.mongoid.hints.time_series_weight.text,"A label for the weight - this will be visible to the public during analysis (e.g., Individual, Household, etc)","A label for the weight - this will be visible to the public during analysis (e.g., Individual, Household, etc)"
318,ka.mongoid.hints.time_series_weight.is_default,"If selected, this will be the weight that is applied to all questions during analysis by default if no weight is indicated","If selected, this will be the weight that is applied to all questions during analysis by default if no weight is indicated"
319,ka.mongoid.hints.time_series_weight.applies_to_all,"If selected, all questions will be assigned to this weight","If selected, all questions will be assigned to this weight"
